lat,lng
26.89,-119.87
26.89,-119.6
26.89,-119.33
26.89,-119.06
26.89,-118.79
26.89,-118.52
26.89,-118.25
26.89,-117.98
26.89,-117.71
26.89,-117.44
26.89,-117.17
26.89,-116.9
26.89,-116.63
26.89,-116.36
26.89,-116.09
26.89,-115.82
26.89,-115.55
26.89,-115.28
26.89,-115.01
26.89,-114.74
26.89,-114.47
26.89,-114.2
26.89,-113.93
26.89,-113.66
26.89,-113.39
26.89,-113.12
26.89,-112.85
26.89,-112.58
26.89,-112.31
26.89,-112.04
26.89,-111.77
26.89,-111.5
26.89,-111.23
26.89,-110.96
26.89,-110.69
26.89,-110.42
26.89,-110.15
26.89,-109.88
26.89,-109.61
26.89,-109.34
26.89,-109.07
26.89,-108.8
26.89,-108.53
26.89,-108.26
26.89,-107.99
26.89,-107.72
26.89,-107.45
26.89,-107.18
26.89,-106.91
26.89,-106.64
26.89,-106.37
26.89,-106.1
26.89,-105.83
26.89,-105.56
26.89,-105.29
26.89,-105.02
26.89,-104.75
26.89,-104.48
26.89,-104.21
26.89,-103.94
26.89,-103.67
26.89,-103.4
26.89,-103.13
26.89,-102.86
26.89,-102.59
26.89,-102.32
26.89,-102.05
26.89,-101.78
26.89,-101.51
26.89,-101.24
26.89,-100.97
26.89,-100.7
26.89,-100.43
26.89,-100.16
26.89,-99.89
26.89,-99.62
26.89,-99.35
26.89,-99.08
26.89,-98.81
26.89,-98.54
26.89,-98.27
26.89,-98.0
26.89,-97.73
26.89,-97.46
26.89,-97.19
26.89,-96.92
26.89,-96.65
26.89,-96.38
26.89,-96.11
26.89,-95.84
26.89,-95.57
26.89,-95.3
26.89,-95.03
26.89,-94.76
26.89,-94.49
26.89,-94.22
26.89,-93.95
26.89,-93.68
26.89,-93.41
26.89,-93.14
26.89,-92.87
26.89,-92.6
26.89,-92.33
26.89,-92.06
26.89,-91.79
26.89,-91.52
26.89,-91.25
26.89,-90.98
26.89,-90.71
26.89,-90.44
26.89,-90.17
26.89,-89.9
26.89,-89.63
26.89,-89.36
26.89,-89.09
26.89,-88.82
26.89,-88.55
26.89,-88.28
26.89,-88.01
26.89,-87.74
26.89,-87.47
26.89,-87.2
26.89,-86.93
26.89,-86.66
26.89,-86.39
26.89,-86.12
26.89,-85.85
26.89,-85.58
26.89,-85.31
26.89,-85.04
26.89,-84.77
26.89,-84.5
26.89,-84.23
26.89,-83.96
26.89,-83.69
26.89,-83.42
26.89,-83.15
26.89,-82.88
26.89,-82.61
26.89,-82.34
26.89,-82.07
26.89,-81.8
26.89,-81.53
26.89,-81.26
26.89,-80.99
26.89,-80.72
26.89,-80.45
26.89,-80.18
26.89,-79.91
26.89,-79.64
26.89,-79.37
26.89,-79.1
26.89,-78.83
26.89,-78.56
26.89,-78.29
26.89,-78.02
26.89,-77.75
26.89,-77.48
26.89,-77.21
26.89,-76.94
26.89,-76.67
26.89,-76.4
26.89,-76.13
26.89,-75.86
26.89,-75.59
26.89,-75.32
26.89,-75.05
26.89,-74.78
26.89,-74.51
26.89,-74.24
26.89,-73.97
26.89,-73.7
26.89,-73.43
26.89,-73.16
26.89,-72.89
26.89,-72.62
26.89,-72.35
26.89,-72.08
26.89,-71.81
26.89,-71.54
26.89,-71.27
26.89,-71.0
26.89,-70.73
26.89,-70.46
26.89,-70.19
26.89,-69.92
26.89,-69.65
26.89,-69.38
26.89,-69.11
26.89,-68.84
26.89,-68.57
26.89,-68.3
26.89,-68.03
26.89,-67.76
26.89,-67.49
26.89,-67.22
26.89,-66.95
26.89,-66.68
26.89,-66.41
26.89,-66.14
27.16,-125.0
27.16,-124.73
27.16,-124.46
27.16,-124.19
27.16,-123.92
27.16,-123.65
27.16,-123.38
27.16,-123.11
27.16,-122.84
27.16,-122.57
27.16,-122.3
27.16,-122.03
27.16,-121.76
27.16,-121.49
27.16,-121.22
27.16,-120.95
27.16,-120.68
27.16,-120.41
27.16,-120.14
27.16,-119.87
27.16,-119.6
27.16,-119.33
27.16,-119.06
27.16,-118.79
27.16,-118.52
27.16,-118.25
27.16,-117.98
27.16,-117.71
27.16,-117.44
27.16,-117.17
27.16,-116.9
27.16,-116.63
27.16,-116.36
27.16,-116.09
27.16,-115.82
27.16,-115.55
27.16,-115.28
27.16,-115.01
27.16,-114.74
27.16,-114.47
27.16,-114.2
27.16,-113.93
27.16,-113.66
27.16,-113.39
27.16,-113.12
27.16,-112.85
27.16,-112.58
27.16,-112.31
27.16,-112.04
27.16,-111.77
27.16,-111.5
27.16,-111.23
27.16,-110.96
27.16,-110.69
27.16,-110.42
27.16,-110.15
27.16,-109.88
27.16,-109.61
27.16,-109.34
27.16,-109.07
27.16,-108.8
27.16,-108.53
27.16,-108.26
27.16,-107.99
27.16,-107.72
27.16,-107.45
27.16,-107.18
27.16,-106.91
27.16,-106.64
27.16,-106.37
27.16,-106.1
27.16,-105.83
27.16,-105.56
27.16,-105.29
27.16,-105.02
27.16,-104.75
27.16,-104.48
27.16,-104.21
27.16,-103.94
27.16,-103.67
27.16,-103.4
27.16,-103.13
27.16,-102.86
27.16,-102.59
27.16,-102.32
27.16,-102.05
27.16,-101.78
27.16,-101.51
27.16,-101.24
27.16,-100.97
27.16,-100.7
27.16,-100.43
27.16,-100.16
27.16,-99.89
27.16,-99.62
27.16,-99.35
27.16,-99.08
27.16,-98.81
27.16,-98.54
27.16,-98.27
27.16,-98.0
27.16,-97.73
27.16,-97.46
27.16,-97.19
27.16,-96.92
27.16,-96.65
27.16,-96.38
27.16,-96.11
27.16,-95.84
27.16,-95.57
27.16,-95.3
27.16,-95.03
27.16,-94.76
27.16,-94.49
27.16,-94.22
27.16,-93.95
27.16,-93.68
27.16,-93.41
27.16,-93.14
27.16,-92.87
27.16,-92.6
27.16,-92.33
27.16,-92.06
27.16,-91.79
27.16,-91.52
27.16,-91.25
27.16,-90.98
27.16,-90.71
27.16,-90.44
27.16,-90.17
27.16,-89.9
27.16,-89.63
27.16,-89.36
27.16,-89.09
27.16,-88.82
27.16,-88.55
27.16,-88.28
27.16,-88.01
27.16,-87.74
27.16,-87.47
27.16,-87.2
27.16,-86.93
27.16,-86.66
27.16,-86.39
27.16,-86.12
27.16,-85.85
27.16,-85.58
27.16,-85.31
27.16,-85.04
27.16,-84.77
27.16,-84.5
27.16,-84.23
27.16,-83.96
27.16,-83.69
27.16,-83.42
27.16,-83.15
27.16,-82.88
27.16,-82.61
27.16,-82.34
27.16,-82.07
27.16,-81.8
27.16,-81.53
27.16,-81.26
27.16,-80.99
27.16,-80.72
27.16,-80.45
27.16,-80.18
27.16,-79.91
27.16,-79.64
27.16,-79.37
27.16,-79.1
27.16,-78.83
27.16,-78.56
27.16,-78.29
27.16,-78.02
27.16,-77.75
27.16,-77.48
27.16,-77.21
27.16,-76.94
27.16,-76.67
27.16,-76.4
27.16,-76.13
27.16,-75.86
27.16,-75.59
27.16,-75.32
27.16,-75.05
27.16,-74.78
27.16,-74.51
27.16,-74.24
27.16,-73.97
27.16,-73.7
27.16,-73.43
27.16,-73.16
27.16,-72.89
27.16,-72.62
27.16,-72.35
27.16,-72.08
27.16,-71.81
27.16,-71.54
27.16,-71.27
27.16,-71.0
27.16,-70.73
27.16,-70.46
27.16,-70.19
27.16,-69.92
27.16,-69.65
27.16,-69.38
27.16,-69.11
27.16,-68.84
27.16,-68.57
27.16,-68.3
27.16,-68.03
27.16,-67.76
27.16,-67.49
27.16,-67.22
27.16,-66.95
27.16,-66.68
27.16,-66.41
27.16,-66.14
27.43,-125.0
27.43,-124.73
27.43,-124.46
27.43,-124.19
27.43,-123.92
27.43,-123.65
27.43,-123.38
27.43,-123.11
27.43,-122.84
27.43,-122.57
27.43,-122.3
27.43,-122.03
27.43,-121.76
27.43,-121.49
27.43,-121.22
27.43,-120.95
27.43,-120.68
27.43,-120.41
27.43,-120.14
27.43,-119.87
27.43,-119.6
27.43,-119.33
27.43,-119.06
27.43,-118.79
27.43,-118.52
27.43,-118.25
27.43,-117.98
27.43,-117.71
27.43,-117.44
27.43,-117.17
27.43,-116.9
27.43,-116.63
27.43,-116.36
27.43,-116.09
27.43,-115.82
27.43,-115.55
27.43,-115.28
27.43,-115.01
27.43,-114.74
27.43,-114.47
27.43,-114.2
27.43,-113.93
27.43,-113.66
27.43,-113.39
27.43,-113.12
27.43,-112.85
27.43,-112.58
27.43,-112.31
27.43,-112.04
27.43,-111.77
27.43,-111.5
27.43,-111.23
27.43,-110.96
27.43,-110.69
27.43,-110.42
27.43,-110.15
27.43,-109.88
27.43,-109.61
27.43,-109.34
27.43,-109.07
27.43,-108.8
27.43,-108.53
27.43,-108.26
27.43,-107.99
27.43,-107.72
27.43,-107.45
27.43,-107.18
27.43,-106.91
27.43,-106.64
27.43,-106.37
27.43,-106.1
27.43,-105.83
27.43,-105.56
27.43,-105.29
27.43,-105.02
27.43,-104.75
27.43,-104.48
27.43,-104.21
27.43,-103.94
27.43,-103.67
27.43,-103.4
27.43,-103.13
27.43,-102.86
27.43,-102.59
27.43,-102.32
27.43,-102.05
27.43,-101.78
27.43,-101.51
27.43,-101.24
27.43,-100.97
27.43,-100.7
27.43,-100.43
27.43,-100.16
27.43,-99.89
27.43,-99.62
27.43,-99.35
27.43,-99.08
27.43,-98.81
27.43,-98.54
27.43,-98.27
27.43,-98.0
27.43,-97.73
27.43,-97.46
27.43,-97.19
27.43,-96.92
27.43,-96.65
27.43,-96.38
27.43,-96.11
27.43,-95.84
27.43,-95.57
27.43,-95.3
27.43,-95.03
27.43,-94.76
27.43,-94.49
27.43,-94.22
27.43,-93.95
27.43,-93.68
27.43,-93.41
27.43,-93.14
27.43,-92.87
27.43,-92.6
27.43,-92.33
27.43,-92.06
27.43,-91.79
27.43,-91.52
27.43,-91.25
27.43,-90.98
27.43,-90.71
27.43,-90.44
27.43,-90.17
27.43,-89.9
27.43,-89.63
27.43,-89.36
27.43,-89.09
27.43,-88.82
27.43,-88.55
27.43,-88.28
27.43,-88.01
27.43,-87.74
27.43,-87.47
27.43,-87.2
27.43,-86.93
27.43,-86.66
27.43,-86.39
27.43,-86.12
27.43,-85.85
27.43,-85.58
27.43,-85.31
27.43,-85.04
27.43,-84.77
27.43,-84.5
27.43,-84.23
27.43,-83.96
27.43,-83.69
27.43,-83.42
27.43,-83.15
27.43,-82.88
27.43,-82.61
27.43,-82.34
27.43,-82.07
27.43,-81.8
27.43,-81.53
27.43,-81.26
27.43,-80.99
27.43,-80.72
27.43,-80.45
27.43,-80.18
27.43,-79.91
27.43,-79.64
27.43,-79.37
27.43,-79.1
27.43,-78.83
27.43,-78.56
27.43,-78.29
27.43,-78.02
27.43,-77.75
27.43,-77.48
27.43,-77.21
27.43,-76.94
27.43,-76.67
27.43,-76.4
27.43,-76.13
27.43,-75.86
27.43,-75.59
27.43,-75.32
27.43,-75.05
27.43,-74.78
27.43,-74.51
27.43,-74.24
27.43,-73.97
27.43,-73.7
27.43,-73.43
27.43,-73.16
27.43,-72.89
27.43,-72.62
27.43,-72.35
27.43,-72.08
27.43,-71.81
27.43,-71.54
27.43,-71.27
27.43,-71.0
27.43,-70.73
27.43,-70.46
27.43,-70.19
27.43,-69.92
27.43,-69.65
27.43,-69.38
27.43,-69.11
27.43,-68.84
27.43,-68.57
27.43,-68.3
27.43,-68.03
27.43,-67.76
27.43,-67.49
27.43,-67.22
27.43,-66.95
27.43,-66.68
27.43,-66.41
27.43,-66.14
27.7,-125.0
27.7,-124.73
27.7,-124.46
27.7,-124.19
27.7,-123.92
27.7,-123.65
27.7,-123.38
27.7,-123.11
27.7,-122.84
27.7,-122.57
27.7,-122.3
27.7,-122.03
27.7,-121.76
27.7,-121.49
27.7,-121.22
27.7,-120.95
27.7,-120.68
27.7,-120.41
27.7,-120.14
27.7,-119.87
27.7,-119.6
27.7,-119.33
27.7,-119.06
27.7,-118.79
27.7,-118.52
27.7,-118.25
27.7,-117.98
27.7,-117.71
27.7,-117.44
27.7,-117.17
27.7,-116.9
27.7,-116.63
27.7,-116.36
27.7,-116.09
27.7,-115.82
27.7,-115.55
27.7,-115.28
27.7,-115.01
27.7,-114.74
27.7,-114.47
27.7,-114.2
27.7,-113.93
27.7,-113.66
27.7,-113.39
27.7,-113.12
27.7,-112.85
27.7,-112.58
27.7,-112.31
27.7,-112.04
27.7,-111.77
27.7,-111.5
27.7,-111.23
27.7,-110.96
27.7,-110.69
27.7,-110.42
27.7,-110.15
27.7,-109.88
27.7,-109.61
27.7,-109.34
27.7,-109.07
27.7,-108.8
27.7,-108.53
27.7,-108.26
27.7,-107.99
27.7,-107.72
27.7,-107.45
27.7,-107.18
27.7,-106.91
27.7,-106.64
27.7,-106.37
27.7,-106.1
27.7,-105.83
27.7,-105.56
27.7,-105.29
27.7,-105.02
27.7,-104.75
27.7,-104.48
27.7,-104.21
27.7,-103.94
27.7,-103.67
27.7,-103.4
27.7,-103.13
27.7,-102.86
27.7,-102.59
27.7,-102.32
27.7,-102.05
27.7,-101.78
27.7,-101.51
27.7,-101.24
27.7,-100.97
27.7,-100.7
27.7,-100.43
27.7,-100.16
27.7,-99.89
27.7,-99.62
27.7,-99.35
27.7,-99.08
27.7,-98.81
27.7,-98.54
27.7,-98.27
27.7,-98.0
27.7,-97.73
27.7,-97.46
27.7,-97.19
27.7,-96.92
27.7,-96.65
27.7,-96.38
27.7,-96.11
27.7,-95.84
27.7,-95.57
27.7,-95.3
27.7,-95.03
27.7,-94.76
27.7,-94.49
27.7,-94.22
27.7,-93.95
27.7,-93.68
27.7,-93.41
27.7,-93.14
27.7,-92.87
27.7,-92.6
27.7,-92.33
27.7,-92.06
27.7,-91.79
27.7,-91.52
27.7,-91.25
27.7,-90.98
27.7,-90.71
27.7,-90.44
27.7,-90.17
27.7,-89.9
27.7,-89.63
27.7,-89.36
27.7,-89.09
27.7,-88.82
27.7,-88.55
27.7,-88.28
27.7,-88.01
27.7,-87.74
27.7,-87.47
27.7,-87.2
27.7,-86.93
27.7,-86.66
27.7,-86.39
27.7,-86.12
27.7,-85.85
27.7,-85.58
27.7,-85.31
27.7,-85.04
27.7,-84.77
27.7,-84.5
27.7,-84.23
27.7,-83.96
27.7,-83.69
27.7,-83.42
27.7,-83.15
27.7,-82.88
27.7,-82.61
27.7,-82.34
27.7,-82.07
27.7,-81.8
27.7,-81.53
27.7,-81.26
27.7,-80.99
27.7,-80.72
27.7,-80.45
27.7,-80.18
27.7,-79.91
27.7,-79.64
27.7,-79.37
27.7,-79.1
27.7,-78.83
27.7,-78.56
27.7,-78.29
27.7,-78.02
27.7,-77.75
27.7,-77.48
27.7,-77.21
27.7,-76.94
27.7,-76.67
27.7,-76.4
27.7,-76.13
27.7,-75.86
27.7,-75.59
27.7,-75.32
27.7,-75.05
27.7,-74.78
27.7,-74.51
27.7,-74.24
27.7,-73.97
27.7,-73.7
27.7,-73.43
27.7,-73.16
27.7,-72.89
27.7,-72.62
27.7,-72.35
27.7,-72.08
27.7,-71.81
27.7,-71.54
27.7,-71.27
27.7,-71.0
27.7,-70.73
27.7,-70.46
27.7,-70.19
27.7,-69.92
27.7,-69.65
27.7,-69.38
27.7,-69.11
27.7,-68.84
27.7,-68.57
27.7,-68.3
27.7,-68.03
27.7,-67.76
27.7,-67.49
27.7,-67.22
27.7,-66.95
27.7,-66.68
27.7,-66.41
27.7,-66.14
27.97,-125.0
27.97,-124.73
27.97,-124.46
27.97,-124.19
27.97,-123.92
27.97,-123.65
27.97,-123.38
27.97,-123.11
27.97,-122.84
27.97,-122.57
27.97,-122.3
27.97,-122.03
27.97,-121.76
27.97,-121.49
27.97,-121.22
27.97,-120.95
27.97,-120.68
27.97,-120.41
27.97,-120.14
27.97,-119.87
27.97,-119.6
27.97,-119.33
27.97,-119.06
27.97,-118.79
27.97,-118.52
27.97,-118.25
27.97,-117.98
27.97,-117.71
27.97,-117.44
27.97,-117.17
27.97,-116.9
27.97,-116.63
27.97,-116.36
27.97,-116.09
27.97,-115.82
27.97,-115.55
27.97,-115.28
27.97,-115.01
27.97,-114.74
27.97,-114.47
27.97,-114.2
27.97,-113.93
27.97,-113.66
27.97,-113.39
27.97,-113.12
27.97,-112.85
27.97,-112.58
27.97,-112.31
27.97,-112.04
27.97,-111.77
27.97,-111.5
27.97,-111.23
27.97,-110.96
27.97,-110.69
27.97,-110.42
27.97,-110.15
27.97,-109.88
27.97,-109.61
27.97,-109.34
27.97,-109.07
27.97,-108.8
27.97,-108.53
27.97,-108.26
27.97,-107.99
27.97,-107.72
27.97,-107.45
27.97,-107.18
27.97,-106.91
27.97,-106.64
27.97,-106.37
27.97,-106.1
27.97,-105.83
27.97,-105.56
27.97,-105.29
27.97,-105.02
27.97,-104.75
27.97,-104.48
27.97,-104.21
27.97,-103.94
27.97,-103.67
27.97,-103.4
27.97,-103.13
27.97,-102.86
27.97,-102.59
27.97,-102.32
27.97,-102.05
27.97,-101.78
27.97,-101.51
27.97,-101.24
27.97,-100.97
27.97,-100.7
27.97,-100.43
27.97,-100.16
27.97,-99.89
27.97,-99.62
27.97,-99.35
27.97,-99.08
27.97,-98.81
27.97,-98.54
27.97,-98.27
27.97,-98.0
27.97,-97.73
27.97,-97.46
27.97,-97.19
27.97,-96.92
27.97,-96.65
27.97,-96.38
27.97,-96.11
27.97,-95.84
27.97,-95.57
27.97,-95.3
27.97,-95.03
27.97,-94.76
27.97,-94.49
27.97,-94.22
27.97,-93.95
27.97,-93.68
27.97,-93.41
27.97,-93.14
27.97,-92.87
27.97,-92.6
27.97,-92.33
27.97,-92.06
27.97,-91.79
27.97,-91.52
27.97,-91.25
27.97,-90.98
27.97,-90.71
27.97,-90.44
27.97,-90.17
27.97,-89.9
27.97,-89.63
27.97,-89.36
27.97,-89.09
27.97,-88.82
27.97,-88.55
27.97,-88.28
27.97,-88.01
27.97,-87.74
27.97,-87.47
27.97,-87.2
27.97,-86.93
27.97,-86.66
27.97,-86.39
27.97,-86.12
27.97,-85.85
27.97,-85.58
27.97,-85.31
27.97,-85.04
27.97,-84.77
27.97,-84.5
27.97,-84.23
27.97,-83.96
27.97,-83.69
27.97,-83.42
27.97,-83.15
27.97,-82.88
27.97,-82.61
27.97,-82.34
27.97,-82.07
27.97,-81.8
27.97,-81.53
27.97,-81.26
27.97,-80.99
27.97,-80.72
27.97,-80.45
27.97,-80.18
27.97,-79.91
27.97,-79.64
27.97,-79.37
27.97,-79.1
27.97,-78.83
27.97,-78.56
27.97,-78.29
27.97,-78.02
27.97,-77.75
27.97,-77.48
27.97,-77.21
27.97,-76.94
27.97,-76.67
27.97,-76.4
27.97,-76.13
27.97,-75.86
27.97,-75.59
27.97,-75.32
27.97,-75.05
27.97,-74.78
27.97,-74.51
27.97,-74.24
27.97,-73.97
27.97,-73.7
27.97,-73.43
27.97,-73.16
27.97,-72.89
27.97,-72.62
27.97,-72.35
27.97,-72.08
27.97,-71.81
27.97,-71.54
27.97,-71.27
27.97,-71.0
27.97,-70.73
27.97,-70.46
27.97,-70.19
27.97,-69.92
27.97,-69.65
27.97,-69.38
27.97,-69.11
27.97,-68.84
27.97,-68.57
27.97,-68.3
27.97,-68.03
27.97,-67.76
27.97,-67.49
27.97,-67.22
27.97,-66.95
27.97,-66.68
27.97,-66.41
27.97,-66.14
28.24,-125.0
28.24,-124.73
28.24,-124.46
28.24,-124.19
28.24,-123.92
28.24,-123.65
28.24,-123.38
28.24,-123.11
28.24,-122.84
28.24,-122.57
28.24,-122.3
28.24,-122.03
28.24,-121.76
28.24,-121.49
28.24,-121.22
28.24,-120.95
28.24,-120.68
28.24,-120.41
28.24,-120.14
28.24,-119.87
28.24,-119.6
28.24,-119.33
28.24,-119.06
28.24,-118.79
28.24,-118.52
28.24,-118.25
28.24,-117.98
28.24,-117.71
28.24,-117.44
28.24,-117.17
28.24,-116.9
28.24,-116.63
28.24,-116.36
28.24,-116.09
28.24,-115.82
28.24,-115.55
28.24,-115.28
28.24,-115.01
28.24,-114.74
28.24,-114.47
28.24,-114.2
28.24,-113.93
28.24,-113.66
28.24,-113.39
28.24,-113.12
28.24,-112.85
28.24,-112.58
28.24,-112.31
28.24,-112.04
28.24,-111.77
28.24,-111.5
28.24,-111.23
28.24,-110.96
28.24,-110.69
28.24,-110.42
28.24,-110.15
28.24,-109.88
28.24,-109.61
28.24,-109.34
28.24,-109.07
28.24,-108.8
28.24,-108.53
28.24,-108.26
28.24,-107.99
28.24,-107.72
28.24,-107.45
28.24,-107.18
28.24,-106.91
28.24,-106.64
28.24,-106.37
28.24,-106.1
28.24,-105.83
28.24,-105.56
28.24,-105.29
28.24,-105.02
28.24,-104.75
28.24,-104.48
28.24,-104.21
28.24,-103.94
28.24,-103.67
28.24,-103.4
28.24,-103.13
28.24,-102.86
28.24,-102.59
28.24,-102.32
28.24,-102.05
28.24,-101.78
28.24,-101.51
28.24,-101.24
28.24,-100.97
28.24,-100.7
28.24,-100.43
28.24,-100.16
28.24,-99.89
28.24,-99.62
28.24,-99.35
28.24,-99.08
28.24,-98.81
28.24,-98.54
28.24,-98.27
28.24,-98.0
28.24,-97.73
28.24,-97.46
28.24,-97.19
28.24,-96.92
28.24,-96.65
28.24,-96.38
28.24,-96.11
28.24,-95.84
28.24,-95.57
28.24,-95.3
28.24,-95.03
28.24,-94.76
28.24,-94.49
28.24,-94.22
28.24,-93.95
28.24,-93.68
28.24,-93.41
28.24,-93.14
28.24,-92.87
28.24,-92.6
28.24,-92.33
28.24,-92.06
28.24,-91.79
28.24,-91.52
28.24,-91.25
28.24,-90.98
28.24,-90.71
28.24,-90.44
28.24,-90.17
28.24,-89.9
28.24,-89.63
28.24,-89.36
28.24,-89.09
28.24,-88.82
28.24,-88.55
28.24,-88.28
28.24,-88.01
28.24,-87.74
28.24,-87.47
28.24,-87.2
28.24,-86.93
28.24,-86.66
28.24,-86.39
28.24,-86.12
28.24,-85.85
28.24,-85.58
28.24,-85.31
28.24,-85.04
28.24,-84.77
28.24,-84.5
28.24,-84.23
28.24,-83.96
28.24,-83.69
28.24,-83.42
28.24,-83.15
28.24,-82.88
28.24,-82.61
28.24,-82.34
28.24,-82.07
28.24,-81.8
28.24,-81.53
28.24,-81.26
28.24,-80.99
28.24,-80.72
28.24,-80.45
28.24,-80.18
28.24,-79.91
28.24,-79.64
28.24,-79.37
28.24,-79.1
28.24,-78.83
28.24,-78.56
28.24,-78.29
28.24,-78.02
28.24,-77.75
28.24,-77.48
28.24,-77.21
28.24,-76.94
28.24,-76.67
28.24,-76.4
28.24,-76.13
28.24,-75.86
28.24,-75.59
28.24,-75.32
28.24,-75.05
28.24,-74.78
28.24,-74.51
28.24,-74.24
28.24,-73.97
28.24,-73.7
28.24,-73.43
28.24,-73.16
28.24,-72.89
28.24,-72.62
28.24,-72.35
28.24,-72.08
28.24,-71.81
28.24,-71.54
28.24,-71.27
28.24,-71.0
28.24,-70.73
28.24,-70.46
28.24,-70.19
28.24,-69.92
28.24,-69.65
28.24,-69.38
28.24,-69.11
28.24,-68.84
28.24,-68.57
28.24,-68.3
28.24,-68.03
28.24,-67.76
28.24,-67.49
28.24,-67.22
28.24,-66.95
28.24,-66.68
28.24,-66.41
28.24,-66.14
28.51,-125.0
28.51,-124.73
28.51,-124.46
28.51,-124.19
28.51,-123.92
28.51,-123.65
28.51,-123.38
28.51,-123.11
28.51,-122.84
28.51,-122.57
28.51,-122.3
28.51,-122.03
28.51,-121.76
28.51,-121.49
28.51,-121.22
28.51,-120.95
28.51,-120.68
28.51,-120.41
28.51,-120.14
28.51,-119.87
28.51,-119.6
28.51,-119.33
28.51,-119.06
28.51,-118.79
28.51,-118.52
28.51,-118.25
28.51,-117.98
28.51,-117.71
28.51,-117.44
28.51,-117.17
28.51,-116.9
28.51,-116.63
28.51,-116.36
28.51,-116.09
28.51,-115.82
28.51,-115.55
28.51,-115.28
28.51,-115.01
28.51,-114.74
28.51,-114.47
28.51,-114.2
28.51,-113.93
28.51,-113.66
28.51,-113.39
28.51,-113.12
28.51,-112.85
28.51,-112.58
28.51,-112.31
28.51,-112.04
28.51,-111.77
28.51,-111.5
28.51,-111.23
28.51,-110.96
28.51,-110.69
28.51,-110.42
28.51,-110.15
28.51,-109.88
28.51,-109.61
28.51,-109.34
28.51,-109.07
28.51,-108.8
28.51,-108.53
28.51,-108.26
28.51,-107.99
28.51,-107.72
28.51,-107.45
28.51,-107.18
28.51,-106.91
28.51,-106.64
28.51,-106.37
28.51,-106.1
28.51,-105.83
28.51,-105.56
28.51,-105.29
28.51,-105.02
28.51,-104.75
28.51,-104.48
28.51,-104.21
28.51,-103.94
28.51,-103.67
28.51,-103.4
28.51,-103.13
28.51,-102.86
28.51,-102.59
28.51,-102.32
28.51,-102.05
28.51,-101.78
28.51,-101.51
28.51,-101.24
28.51,-100.97
28.51,-100.7
28.51,-100.43
28.51,-100.16
28.51,-99.89
28.51,-99.62
28.51,-99.35
28.51,-99.08
28.51,-98.81
28.51,-98.54
28.51,-98.27
28.51,-98.0
28.51,-97.73
28.51,-97.46
28.51,-97.19
28.51,-96.92
28.51,-96.65
28.51,-96.38
28.51,-96.11
28.51,-95.84
28.51,-95.57
28.51,-95.3
28.51,-95.03
28.51,-94.76
28.51,-94.49
28.51,-94.22
28.51,-93.95
28.51,-93.68
28.51,-93.41
28.51,-93.14
28.51,-92.87
28.51,-92.6
28.51,-92.33
28.51,-92.06
28.51,-91.79
28.51,-91.52
28.51,-91.25
28.51,-90.98
28.51,-90.71
28.51,-90.44
28.51,-90.17
28.51,-89.9
28.51,-89.63
28.51,-89.36
28.51,-89.09
28.51,-88.82
28.51,-88.55
28.51,-88.28
28.51,-88.01
28.51,-87.74
28.51,-87.47
28.51,-87.2
28.51,-86.93
28.51,-86.66
28.51,-86.39
28.51,-86.12
28.51,-85.85
28.51,-85.58
28.51,-85.31
28.51,-85.04
28.51,-84.77
28.51,-84.5
28.51,-84.23
28.51,-83.96
28.51,-83.69
28.51,-83.42
28.51,-83.15
28.51,-82.88
28.51,-82.61
28.51,-82.34
28.51,-82.07
28.51,-81.8
28.51,-81.53
28.51,-81.26
28.51,-80.99
28.51,-80.72
28.51,-80.45
28.51,-80.18
28.51,-79.91
28.51,-79.64
28.51,-79.37
28.51,-79.1
28.51,-78.83
28.51,-78.56
28.51,-78.29
28.51,-78.02
28.51,-77.75
28.51,-77.48
28.51,-77.21
28.51,-76.94
28.51,-76.67
28.51,-76.4
28.51,-76.13
28.51,-75.86
28.51,-75.59
28.51,-75.32
28.51,-75.05
28.51,-74.78
28.51,-74.51
28.51,-74.24
28.51,-73.97
28.51,-73.7
28.51,-73.43
28.51,-73.16
28.51,-72.89
28.51,-72.62
28.51,-72.35
28.51,-72.08
28.51,-71.81
28.51,-71.54
28.51,-71.27
28.51,-71.0
28.51,-70.73
28.51,-70.46
28.51,-70.19
28.51,-69.92
28.51,-69.65
28.51,-69.38
28.51,-69.11
28.51,-68.84
28.51,-68.57
28.51,-68.3
28.51,-68.03
28.51,-67.76
28.51,-67.49
28.51,-67.22
28.51,-66.95
28.51,-66.68
28.51,-66.41
28.51,-66.14
28.78,-125.0
28.78,-124.73
28.78,-124.46
28.78,-124.19
28.78,-123.92
28.78,-123.65
28.78,-123.38
28.78,-123.11
28.78,-122.84
28.78,-122.57
28.78,-122.3
28.78,-122.03
28.78,-121.76
28.78,-121.49
28.78,-121.22
28.78,-120.95
28.78,-120.68
28.78,-120.41
28.78,-120.14
28.78,-119.87
28.78,-119.6
28.78,-119.33
28.78,-119.06
28.78,-118.79
28.78,-118.52
28.78,-118.25
28.78,-117.98
28.78,-117.71
28.78,-117.44
28.78,-117.17
28.78,-116.9
28.78,-116.63
28.78,-116.36
28.78,-116.09
28.78,-115.82
28.78,-115.55
28.78,-115.28
28.78,-115.01
28.78,-114.74
28.78,-114.47
